гинеколог	0
ополчение	0
колонна	0
глагол	0
развитие	0
параметр	0
75-летие	0
форма	0
продолжение	0
вина	0
оценка	0
сектор	0
камчатец	0
вертолет	0
телепроект	0
приказ	0
карабин	0
конфликт	-2
выполнение	0
принятие	0
кошка	0
забота	0
согласование	0
изображение	0
аэрофлот	0
выявление	0
сражение	0
бухта	0
память	0
перепись	0
бой	0
число	0
смысл	0
заявка	0
селфи	0
брифинг	0
поведение	0
разработчик	0
мнение	0
природа	0
фраза	0
форматор	0
власть	0
геноцид	0
выдвижение	0
частность	0
телефон	0
питание	0
склероз	0
ведьма	0
заместитель	0
июнь	0
смыв	0
классика	0
стрельба	0
солдат	0
сон	0
сооснователь	0
страница	0
привлечение	0
воскресение	0
посредник	0
утверждение	0
всплеск	0
пересечение	0
кормление	0
город-герой	0
компартия	0
чтение	0
кафедра	0
составление	0
важность	0
косяк	0
ноябрь	0
руководитель	2
режиссер	0
судопроизводство	0
т	0
периферия	0
грамотность	2
восторг	2
эффективность	2
качели	0
община	0
телеканал	0
мечта	0
полмиллиона	0
присутствие	0
домик-берлога	0
лозунг	0
реклама	0
бульдозер	0
прогноз	0
цена	0
решение	0
уплотнитель	0
агентство	0
голос	0
харассмент	0
эйчар	0
язык	0
взрослый	0
изменение	0
судьба	0
болезнь	0
парламентарий	0
мода	0
пресечение	0
новообразование	0
статья	0
сад	0
така	0
очко	0
семинар	0
референдум	0
друг	2
чеченец	0
рецепт	0
автотранспорт	0
конкурсант	0
территория	0
переселенец	0
голова	0
бюджет	0
глубинка	0
установка	0
спикер	0
традиция	0
волна	0
призыв	0
90-ть	0
влияние	0
националист	0
понедельник	0
интернет	0
цирк	0
прохождение	0
хомяк	0
100-метр	0
медик	0
защита	0
ясли	0
крейсер	0
конец	0
капля	0
усилие	0
мера	0
окрестность	0
пол	0
посетитель	0
зампред	0
ответственность	0
противодействие	0
недостаток	0
ус	0
on	0
коллегия	0
мужчина	0
машиностроение	0
течение	0
самоуправление	0
ректор	0
пеленание	0
аудитор	0
центр	0
итог	0
дорога	0
чай	0
встреча	-2
ночь	2
критерий	0
внешность	0
экспозиция	0
оживление	0
мастер-класс	0
безработица	0
сеть	0
система	0
медиаиндустрия	0
отопление	0
плечо	0
республика	0
технолог	0
раз	0
рюкзак	0
буква	0
создание	0
формирование	2
нозология	0
образ	0
пятидневка	0
кредит	0
лицо	0
курс	0
сокращение	0
самооборона	0
софинансирование	0
кросавчег	0
горожанин	0
ред	0
фотография	0
условие	0
наблюдение	0
лауреат	0
развод	0
исполнение	0
точка	0
кпрф	0
душа	0
декабрь	0
убийство	-2
инициатор	0
миллион	0
утечка	0
структура	0
задолженность	0
счет	0
концерт	0
офтальмолог	0
флешмоб	0
сигнал	0
медиацентр	0
доброжелательность	2
ужесточение	0
наименование	0
штаб	2
капитал	0
артист	0
92-метр	0
командир	0
глина	0
переводчик	0
восток	0
окончание	0
комик	0
статуэтка	0
собеседник	0
очередь	0
столкновение	0
обитание	0
гемофилия	0
медийщик	0
правление	0
методика	0
накопитель	0
электросвязь	0
купание	0
следователь	0
правило	0
нанизм	0
поезд	0
работа	0
демонстрация	0
перерыв	0
орган	0
йогурт	0
долголетие	0
количество	0
рынок	0
сквернословие	0
дядя	0
истина	0
доминирование	0
сила	0
турнир	0
перевозка	0
катастрофа	-2
коррупция	-2
склонение	0
мозг	0
зверь	0
караул	0
оффер	0
потерпевший	0
воздействие	0
контент	0
нахождение	0
замдиректора	0
партнерство	0
коммуникация	0
земля	2
край	0
борт	0
население	0
терка	0
пансион	0
бронемашина	0
конструктор	0
воспитанник	0
препарат	0
данные	0
продукция	0
разбирательство	0
сословие	0
паводок	0
хоккеист	0
гвоздика	0
соревнование	0
отношение	0
еж	0
москвич	0
правописание	0
фотоучет	0
цветок	0
море	0
город-курорт	0
1990-ха	0
лес	0
ведущая	0
провокация	-2
инцидент	0
контр-адмирал	0
цельность	0
февраль	0
лента	0
возложение	0
доход	0
назначение	0
задержание	0
достижение	0
министерство	0
имя	2
сбор	0
медиафорум	0
поле	0
борьба	0
the	0
кодекс	0
железо	0
северо-запад	0
рубль	0
гарантия	0
медучреждение	0
филиал	0
обстановка	0
победитель	2
финал	0
опасность	-2
экзамен	0
отряд	0
баты	0
давность	0
ощущение	0
генерал	0
воин	0
собака	0
памятник-символ	0
дружба	2
проезд	0
состав	0
стоимость	0
масса	0
гендиректор	0
историк	2
освобождение	0
заведующий	0
запас	0
топливо	0
прах	0
вдова	0
ученик	2
база	0
распоряжение	0
укрепление	0
сын	0
изготовление	0
участник	0
пластинка	0
ложность	-2
оккупация	0
фашизм	-2
оториноларинголог	0
альянс	0
аккаунт	0
www	0
мероприятие	0
зона	0
состояние	-2
жалоба	0
поиск	0
аудитория	0
строительство	0
мат	0
разборка	0
выборы	0
статус	0
килограмм	0
момент	0
фотоаппарат	0
заимствование	0
заболевание	0
период	0
час	0
балл	0
январь	0
доработка	0
сброс	0
учреждение	0
панцирь	0
слаженность	2
фотомониторинг	0
крепость	0
кредитор	0
имущество	0
тренд	0
фиброз	0
доставка	0
финансирование	0
киберспорт	0
цвет	0
право	0
правительство	0
орден	0
жаргонизм	0
кукла	0
вручение	2
госструктура	0
корректность	0
переделка	0
смесь	0
отбор	0
человек	2
инструмент	0
юнармеец	0
медиа	0
венок	0
плакат	0
автомобиль	0
закупка	0
ответчик	0
заведение	0
аплодисменты	0
б	0
материнство	2
мгновение	0
номер	0
достоинство	2
спирт	0
драка	0
уважение	2
уступка	0
госслужащий	0
средство	0
покупка	0
вечер	0
трагедия	0
стечение	0
врач	0
запад	0
комитет	0
компенсация	0
вопрос	0
сетка	0
футбол	0
член	2
план	0
распространение	0
оборот	0
эскадрилья	0
женщина-депутат	0
поселок	0
технология	0
возвращение	0
пользователь	0
конкуренция	0
начальник	0
маршрутизация	0
небо	0
комплекс	0
сенсация	0
глаукома	0
показание	0
долг	0
элемент	0
речь	0
кинематография	0
приоритет	0
сантиметр	0
мечеть	0
зонтик	0
претендент	0
нацпарк	0
столб	0
бизнес	0
перечень	0
рейс	0
законопроект	0
тройня	0
подпись	0
комедия	0
организм	0
плата	0
труд	0
собрание	0
фтизиатр	0
разработка	0
фотоловушек	0
пятница	0
прирост	0
экс-сотрудник	0
дочь	0
перевод	0
уполномоченный	0
запрос	0
зарплата	2
юг	0
имидж	0
иск	0
выражение	0
кладь	0
канал	0
представитель	0
заседание	0
месяц	0
вещание	0
профсоюз	0
контекст	0
оркестр	0
ученый-китаевед	0
таз	0
коллектор	0
вольер	0
пролив	0
централизация	0
до	0
губернатор	0
деревня	0
машина	0
оптимизм	0
обладатель	0
талант	2
трансляция	0
характер	0
преддверие	0
основание	0
трамвай	0
день	2
аденовирус	-2
лишение	0
муковисцидоз	0
рассмотрение	0
парламент	0
д	0
сослуживец	0
теплоэлектростанция	0
минус	0
полдень	0
директор	0
род	0
лексика	0
дирекция	0
бланк	0
взыскание	0
доктор	0
государство	0
зрение	0
метод	0
обход	0
сыродел	0
мир	0
беззаконие	-2
обращение	0
май	0
маршрут	0
пояс	0
смайлик	0
столбик	0
воспитанница	0
оказание	0
зло	0
улица	0
стена	0
принцип	0
федерация	0
воссоединение	0
гостиница	0
очистка	0
соответствие	0
выработок	0
генсек	0
катализатор	0
граница	0
граната	0
доброволец	0
фронтовик	0
адвокат	0
телеграмма	0
генералиссимус	0
red	0
агрессия	-2
закон	0
инфекция	0
фонд	0
папа	0
аппетит	0
соглашение	0
портал	0
список	0
ориентир	0
реал	0
университет	0
оплата	0
минимум	0
лонгрид	0
полнота	0
вед	0
юстиция	0
обещание	0
дискуссия	0
поединок	0
кинотеатр	0
супруга	0
пул	0
вуз	0
пойма	0
улучшение	2
сообщение	0
финансы	0
госпереворот	0
министр	0
переписчик	0
полномочие	0
контратака	0
просрочка	0
концепция	0
пациент	0
обвинение	0
ложь	-2
отработка	0
реконструкция	0
школа	0
скрининг	0
волонтерство	0
преступление	0
подаватель	0
космодром	0
тысяча	0
срок	0
знание	0
медведь	0
отставка	0
авиация	2
действие	0
возмещение	0
применение	0
столетие	0
рейтинг	0
метеобюро	0
родственник	0
компания	0
движение	-2
рентген	0
март	0
победа	2
предотвращение	0
использование	0
высота	0
медпункт	0
диаметр	0
метеостанция	0
максимум	0
carpet	0
носитель	0
соруководитель	0
веко	0
фронт	0
профессионал	0
редактор	0
давление	0
с	0
упрощение	0
снижение	0
снайпер	0
институт	0
соцзащита	0
логика	0
бульвар	0
кадр	0
рубеж	0
букет	0
конкурс	0
популярность	0
новорожденный	0
дань	0
армия	0
пресс-конференция	0
церемония	0
мать	0
корабль	0
район	0
сторона	0
стратегия	0
наледь	0
наказание	0
ребенок	0
партия	0
начало	0
интеграция	2
занятость	0
прима	0
призер	2
либерал-демократ	0
ум	0
основа	0
старт	0
масштаб	0
просьба	0
вымирание	-2
мигрант	0
сплав	0
визит	0
спрос	0
реализация	0
площадка	0
интервью	0
мемориал	0
номинация	0
рф	0
небрежение	0
полковник	0
клетка	0
конфиската	0
спортсмен	0
пожарный	0
участок	0
спорт	0
пунктуация	0
присоединение	0
почва	0
специфика	0
порода	0
склоняемость	0
автономия	0
термин	0
градоначальник	0
подозрение	0
юго-запад	0
наговор	-2
малыш	0
фотоловушка	0
утро	0
кончина	-2
зачет	0
госпрограмма	0
класс	0
очки	0
степень	0
госстроительство	0
литература	0
джоб	0
сайт	0
сохранение	0
присвоение	0
график	0
знак	0
отдел	0
договор	0
репрессированный	0
паспорт	0
обязательность	0
кот	0
попытка	0
могила	0
луч	0
летчик-ас	2
поддержка	2
беспорядок	-2
цель	0
сумма	0
отсутствие	0
школьник	0
ландшафт	0
прием	0
недофинансированность	0
состязание	0
север	0
термометр	0
повышение	2
согласие	0
ноль	0
результат	0
снег	0
акушер	0
училище	0
предприятие	0
источник	0
пребывание	0
гарнизон	0
поприще	0
плотность	0
служба	0
записка	0
значок	0
тысячелетие	0
житель	0
терпимость	0
выставка	0
марка	0
запись	0
регулирование	0
кабмин	0
операция	0
дрессировка	0
прогресс	0
управленец	0
возврат	0
хештег	0
лаборатория	0
врач-терапевт	0
звание	0
блогер	0
перелом	0
агрегат	0
открытие	0
заболеваемость	0
намерение	0
инженер-исследователь	0
пермячка	0
2000-ха	0
налог	0
россиянин	0
должность	0
успеваемость	0
бездомность	0
мия	0
милиция	0
выход	0
переход	0
хирург	0
премьер	0
эфир	0
подбородок	0
эксперт	0
гематома	0
среднее	0
тишки	0
грант	0
курорт	0
доля	0
становление	0
креведко	0
слава	0
вице-премьер	0
полет	0
проведение	0
прояснение	0
антициклон	0
лев	0
мошка	0
выпускник	0
леопард	0
шаг	0
ru	0
содержание	0
сборная	0
рост	0
постановление	0
алкоголь	0
слух	0
множество	0
мониторинг	0
радиостанция	0
перемещение	0
митинг	0
мужество	2
аудиофайл	0
проходимость	0
проявление	0
ряд	-2
наставление	0
гид	0
медвежонок-сирота	0
рудник	0
близкие	2
посол	0
воля	2
орбита	0
санавиация	0
пора	0
шествие	0
выстраивание	0
признание	0
режим	0
отечество	0
шутка	0
стабильность	0
распространенность	0
сооружение	0
медвежонок	0
вовлечение	0
экскурсия	0
километр	0
сувенир	0
маразм	0
примитивизация	0
бригада	0
действительность	0
отрасль	0
любопытство	0
жюри	0
последствие	0
внук	0
цитата	0
доставление	0
каникулы	0
грамм	0
кладбище	0
грипп	0
роман	0
поездка	0
благодарность	2
предшественник	0
исследователь	0
удобство	2
обстоятельство	0
родные	2
маммолог	0
снаряжение	0
зал	0
переживание	0
строчка	0
команда	0
экспансия	0
уверенность	0
тяжелобольной	0
подготовка	0
палата	0
дел	0
планета	0
каша	0
академия	0
определение	0
председатель	0
ширина	0
ржд	0
участница	0
присутствующий	0
питомец	0
камуфляж	0
ответ	0
севастополец	0
хранение	0
комментарий	0
поручение	0
сыр	0
вода	0
голод	0
приз	0
2030-е	0
война	0
быт	0
гектар	0
трудоустройство	0
исследование	0
секрет	0
совершенствование	2
группа	-2
биология	0
пример	0
укро-радикал	0
зашквара	0
герой	2
возможность	0
неделя	0
картина	0
ремейк	0
темп	0
нехватка	0
оппозиция	0
обработка	0
степь	0
разграничение	0
заключение	0
старшина	0
взаимодействие	0
пересылка	0
проект	0
идеал	2
склад	0
досье	0
вера	0
здравоохранение	0
командующий	0
реабилитация	0
кабинет	0
осадки	0
литр	0
прель	0
ржавчина	0
вещь	0
потребитель	0
загрязнение	0
соотечественник	0
труппа	0
нога	0
охотнадзор	0
полигон	0
кадры	0
подразделение	0
группировка	0
орудие	0
ухудшение	-2
газета	0
лидер	2
пресс-секретарь	0
специалист	0
демократия	0
изоляция	0
госэкзамен	0
инфраструктура	0
ситуация	0
единство	2
американец	0
аккредитация	0
попугай	0
диплом	0
погода	0
тело	0
выздоровление	0
ребятишки	0
волонтер	0
парк	0
метр	0
размещение	0
устройство	0
навык	0
13-е	0
утилизация	0
год	0
профессия	0
экспертиза	0
выпуск	0
репортер	0
потребность	0
прадед	0
лекция	0
пульт	0
циклон	0
пиктография	0
специальность	0
битва	0
разгар	0
готовность	0
подмена	0
майор	0
хребет	0
оборона	0
задача	0
отставание	0
кандидат	0
направленность	0
медиашкола	0
стойкость	2
интервал	0
домогательство	0
лайк	0
облачность	0
генерал-майор	0
балаклава	0
авиаполк	0
президент	0
соболезнование	2
1990-е	0
суворов	0
зима	0
осуществление	0
квартира	0
золото	0
награда	2
игрок	0
место	0
модернизация	0
извинение	0
гастроль	0
столица	0
спецпереселенец	0
набор	0
салон	0
оргкомитет	0
тип	0
символ	0
диагностика	0
адрес	0
единица	0
артерия	0
вклад	0
кооперация	0
включение	0
длина	0
совет	0
юбиляр	0
новость	0
отвага	2
повестка	0
самолет	0
отражение	0
учение	0
свидетель	0
доступ	0
качество	0
профилактика	0
будущее	0
дочка	0
панихида	0
администрация	0
троллейбус	0
национализм	-2
правоспособность	0
путь	0
техника	0
девушко-журналистка	0
тигр	-2
пост	0
зампредседатель	0
сдвиг	0
ноутбук	0
гибель	0
теннис	0
обслуживание	0
вооружение	0
продвижение	0
соцсеть	0
диспансер	0
политик	0
установление	0
департамент	0
насилие	-2
коллега	2
автобус	0
конструкция	0
миллиард	0
наличие	0
павильон	0
информатика	0
культура	0
пар	0
of	0
случай	0
меднаука	0
цифра	0
гость	0
ветеран	0
танк	0
письмо	0
значение	0
папка	0
штат	0
четверг	0
стол	0
копия	0
госкорпорация	0
выступление	0
чиновник	0
общество	0
бизнес-проект	0
магистратура	0
требование	0
церковь	0
субсидия	0
дефицит	0
процедура	0
спецтранспорт	0
доверие	0
возраст	0
поднятие	0
стажировка	0
оборудование	0
ткань	0
гарант	0
вилка	0
карта	0
процесс	0
анемия	0
работодатель	0
вред	-2
помещение	0
лечение	0
бутылка	0
kremlin	0
происшествие	0
тяжесть	0
отчество	0
приверженность	0
захоронение	0
билборд	0
профессионализм	2
холод	0
показатель	0
годовщина	0
травма	0
регистрация	0
производитель	0
вариант	0
кома	0
печать	0
империализм	0
габарит	0
охрана	-2
впечатление	0
версия	0
желающий	0
акушер-гинеколог	0
обладминистрация	0
телезритель	0
секция	0
формация	0
транспорт	0
брат	0
туризм	0
искусство	0
банкротство	-2
послание	0
признак	0
прощание	0
порядок	0
кино	0
деньги	0
переписка	0
увековачивание	0
похожесть	0
практика	0
опасение	0
обязанность	0
труба	0
роль	0
гонка	0
объем	0
название	0
контрафакт	0
лист	0
мост	0
тиран	-2
помощь	0
онколог	0
отпор	2
страна	0
кулуары	0
у	0
соблюдение	0
смерть	0
предмет	0
направление	0
хайп	0
эколог	0
участие	0
воздух	0
глава	0
необходимость	0
терапия	0
провал	0
авторитет	0
сообщество	0
надежда	0
промышленность	0
миграция	0
математик	0
организация	0
прекращение	0
потепление	0
учитель	0
кровь	0
дискредитация	-2
репрессия	0
корреспондент	0
трудность	0
проблема	0
рука	0
депортация	0
гора	0
депутат	2
парагрипп	0
преступность	-2
акция	0
робототехника	0
получение	0
существительное	0
студент	0
запах	0
большегруз	0
уровень	0
бутылочка	0
видение	0
дело	0
ночлежка	0
экстремист	-2
конституция	0
порт	0
конкурент	0
огонь	0
завод	0
сервис	0
проверка	0
секунда	0
минута	0
сопротивление	0
существование	0
ведомство	0
спасибо	0
школьница	0
надпись	0
консультация	0
контрафактность	0
образец	0
треть	0
след	0
экономика	0
разговор	0
популяция	0
молодежь	0
ограничение	0
июль	0
наставник	0
материал	0
абстракция	0
дверь	0
офицер	0
температура	0
жизнь	0
изучение	0
появление	0
выхаживание	0
медицина	-2
фауна	0
стелла	0
часы	0
совещание	0
комфорт	2
согласный	0
двадцатка	0
автопарк	0
последователь	0
реестр	0
риск	0
сочинение	0
категория	0
регион	0
математика	0
пятерка	0
ком	0
чемпионат	0
товарищ	0
консенсус	0
музей	0
деятельность	0
табличка	0
нос	0
дата	0
позиция	0
тенденция	0
река	0
профессор	0
страдание	-2
фашист	-2
разброс	0
здоровье	0
сутки	0
запрет	0
вау	0
сведение	0
зависимость	0
анонимность	0
девушка-редактор	0
твиттер	0
поправка	0
политика	0
творчество	0
родина	2
весна	0
рождение	0
причина	0
лингвист	0
лето	0
восьмерка	0
нтв	0
заложник	0
краб	0
бизнес-класс	0
сходство	0
педагог	0
мэр	0
забвение	0
20-ха	0
ссора	0
пассажир	0
лед	0
падение	0
каскад	0
прогнозирование	0
уничтожение	-2
активность	0
честь	2
заголовок	0
компания-оператор	0
сумочка	0
телевидение	0
полуостров	0
ислам	0
должник	0
сцена	0
учащийся	0
авиарейс	0
блокпост	0
обстрел	0
сотня	0
сотрудник	0
субъект	0
стресс	0
заявление	0
сомнение	0
отклонение	0
идея	0
сборка	0
окей	0
функция	0
торговля	0
эффект	0
видео	0
здание	0
раб	0
учредитель	0
спасатель	0
правда	0
поступление	0
обсуждение	0
востоковедение	0
реанимация	0
втор	0
эмоция	0
руководство	0
учет	0
переориентация	0
полемика	0
диаскинтест	0
азы	0
шар	0
нашествие	0
госучреждение	0
отпевание	0
заинтересованность	0
марш	0
фиксация	0
уролог	0
половина	0
видеозапись	0
известность	0
ссылка	0
роддом	0
писатель	0
употребление	0
авария	-2
проба	0
формулировка	0
командование	0
епархия	0
полк	0
фактор	0
дронов	0
мама	0
время	0
гражданин	0
некролог	0
топ	0
дипломат	0
компакт-диск	0
область	0
валидность	0
знамя	0
крымчанин	0
главк	0
нить	0
хозяйство	0
лексикон	0
проигрыватель	0
народ	0
товар	0
флаг	0
ведомо	0
ошибка	0
декрет	0
величина	0
руль	0
обеспечение	0
полынья	0
работник	0
вагон	0
финалист	0
фельдшер	0
рота	0
задание	0
киноакадемия	0
издание	0
наука	0
управление	0
гидрокостюм	0
фракция	0
захватчик	-2
скандал	-2
террорист	0
героизм	2
подсчет	0
второе	0
десяток	0
дума	0
правнучка	0
миссия	0
точка-станция	0
расследование	0
водохранилище	0
видеокамера	0
размер	0
объект	0
округ	0
урегулирование	0
диалог	0
норма	0
написание	0
часть	0
дом	2
подполковник	0
спецподразделение	0
экология	0
безопасность	0
способность	0
проход	0
химия	0
поза	0
атрибут	0
автомобилестроение	0
трактор	0
госсовет	0
суицид	-2
мордовия	0
пострадавший	0
сфера	0
способ	0
распределение	0
финн	0
приглашение	0
суббота	0
мороз	0
циркуляция	0
терроризм	-2
тонкость	0
отделение	0
интернетом-язык	0
продукт	0
мастерство	2
студия	0
премьер-министр	0
квалификация	0
озеро	0
факультет	0
октябрь	0
текст	0
аэропорт	0
целое	0
поклеп	-2
сердце	2
контроль	0
пик	0
держава	0
пункт	0
жена	0
доступность	0
конференция	0
договоренность	0
оценивание	0
отправление	0
сотрудничество	0
трасса	0
беспредел	-2
публикация	0
свобода	0
осведомленность	0
поток	0
город	0
ветер	0
терес	0
окно	0
льгота	0
ходатайство	0
берег	0
выброс	0
лекарство	0
провоз	0
родство	0
артиллерия	0
кругозор	0
военнослужащий	0
спасение	0
камера	0
событие	0
